beginTimeSeconds,CPU percent,Uptime,Rx packets,Tx packets,NetBytes In,NetBytes Out,NetPackets In,NetPackets Out,Disk read/s,Disk write/s,Free Disk,Free Memory,Used Disk,Used Memory,Disk Used percent,Memory Used percent
2023-03-05 06:00:00,31.66,99.4016,1800,1800,15,15,15,15,0.36,6.13,76.64,4.08,44.15,4.1,27.75,50.12
2023-03-05 06:30:00,31.7,99.4015,1800,1800,15,15,15,15,0.27,5.63,76.64,4.1,44.15,4.09,27.75,49.99
2023-03-05 07:00:00,31.68,99.4014,1800,1800,15,15,15,15,0.28,28.13,76.64,4.15,44.14,4.04,27.74,49.35
2023-03-05 07:30:00,31.4,99.4013,1800,1800,15,15,15,15,0.09,5.34,76.64,4.15,44.14,4.04,27.74,49.35
2023-03-05 08:00:00,31.57,99.4012,1800,1800,15,15,15,15,0.06,5.09,76.65,4.15,44.13,4.04,27.74,49.35
2023-03-05 08:30:00,31.53,99.4011,1800,1800,15,15,15,15,0.32,5.4,76.65,4.15,44.13,4.04,27.74,49.32
2023-03-05 09:00:00,32.05,99.401,1800,1800,15,15,15,15,0.31,27.5,76.65,4.15,44.14,4.04,27.74,49.31
2023-03-05 09:30:00,31.98,99.4009,1800,1800,15,15,15,15,0.35,5.92,76.65,4.15,44.14,4.04,27.74,49.3
2023-03-05 10:00:00,31.86,99.4008,1800,1800,15,15,15,15,0.24,5.5,76.65,4.15,44.14,4.04,27.74,49.31
2023-03-05 10:30:00,31.99,99.4007,1800,1800,15,15,15,15,0.23,5.65,76.65,4.15,44.14,4.04,27.74,49.29
2023-03-05 11:00:00,32.04,99.4006,1800,1800,15,15,15,15,0.24,29.03,76.65,4.16,44.13,4.03,27.74,49.25
2023-03-05 11:30:00,31.94,99.4005,1800,1800,15,15,15,15,0.16,6.12,76.65,4.16,44.13,4.03,27.74,49.26
2023-03-05 12:00:00,32.18,99.4004,1800,1800,15,15,15,15,0.15,5.87,76.65,4.16,44.13,4.03,27.74,49.21
2023-03-05 12:30:00,32.42,99.4003,1800,1800,15,15,15,15,0.14,5.74,76.65,4.16,44.13,4.03,27.74,49.18
2023-03-05 13:00:00,31.7,99.4002,1800,1800,15,15,15,15,0.26,27.81,76.66,4.16,44.13,4.03,27.73,49.21
2023-03-05 13:30:00,31.82,99.4,1800,1800,15,15,15,15,0.24,5.91,76.66,4.16,44.13,4.03,27.73,49.2
2023-03-05 14:00:00,31.58,99.3999,1800,1800,15,15,15,15,0.24,5.46,76.66,4.17,44.13,4.02,27.73,49.13
2023-03-05 14:30:00,31.48,99.3998,1800,1800,15,15,15,15,0.25,5.68,76.66,4.17,44.12,4.02,27.73,49.14
2023-03-05 15:00:00,31.66,99.3997,1800,1800,15,15,15,15,0.26,28.36,76.66,4.16,44.12,4.03,27.73,49.18
2023-03-05 15:30:00,31.54,99.3996,1800,1800,15,15,15,15,0.25,6.1,76.66,4.16,44.13,4.03,27.73,49.15
2023-03-05 16:00:00,31.5,99.3995,1800,1800,15,15,15,15,0.18,5.78,76.66,4.16,44.13,4.03,27.73,49.16
2023-03-05 16:30:00,31.52,99.3994,1800,1800,15,15,15,15,0.03,5.6,76.66,4.16,44.13,4.03,27.73,49.16
2023-03-05 17:00:00,31.58,99.3993,1800,1800,15,15,15,15,0.25,29.1,76.65,4.17,44.13,4.02,27.74,49.14
2023-03-05 17:30:00,31.32,99.3992,1800,1800,15,15,15,15,0.22,5.87,76.65,4.17,44.13,4.02,27.74,49.1
2023-03-05 18:00:00,31.52,99.3991,1800,1800,15,15,15,15,0.22,5.73,76.65,4.17,44.13,4.02,27.74,49.08
2023-03-05 18:30:00,31.85,99.399,1800,1800,15,15,15,15,0.25,5.46,76.65,4.19,44.13,4.0,27.74,48.82
2023-03-05 19:00:00,32.0,99.3989,1800,1800,15,15,15,15,0.19,27.98,76.65,4.19,44.13,3.99,27.74,48.78
2023-03-05 19:30:00,31.69,99.3988,1800,1800,15,15,15,15,0.18,5.77,76.64,4.19,44.14,4.0,27.74,48.81
2023-03-05 20:00:00,31.92,99.3987,1800,1800,15,15,15,15,0.21,5.68,76.64,4.19,44.14,4.0,27.74,48.79
2023-03-05 20:30:00,31.72,99.3986,1800,1800,15,15,15,15,0.32,5.51,76.65,4.19,44.14,4.0,27.74,48.8
2023-03-05 21:00:00,31.85,99.3984,1800,1800,15,15,15,15,0.36,28.7,76.65,4.19,44.14,4.0,27.74,48.79
2023-03-05 21:30:00,31.75,99.3983,1800,1800,15,15,15,15,0.41,6.36,76.65,4.2,44.14,3.99,27.74,48.77
2023-03-05 22:00:00,31.91,99.3982,1800,1800,15,15,15,15,0.55,6.19,76.65,4.2,44.14,3.99,27.74,48.72
2023-03-05 22:30:00,31.6,99.3981,1800,1800,15,15,15,15,0.47,6.28,76.65,4.2,44.13,3.99,27.74,48.74
2023-03-05 23:00:00,31.69,99.398,1800,1800,15,15,15,15,0.42,28.82,76.65,4.2,44.14,3.99,27.74,48.77
2023-03-05 23:30:00,31.05,99.3979,1800,1800,15,15,15,15,0.19,5.5,76.64,4.2,44.14,3.99,27.74,48.75
2023-03-06 00:00:00,31.59,99.3978,1800,1800,15,15,15,15,0.3,5.66,76.65,4.2,44.14,3.99,27.74,48.74
2023-03-06 00:30:00,31.6,99.3977,1800,1800,15,15,15,15,0.22,5.36,76.65,4.2,44.13,3.99,27.74,48.67
2023-03-06 01:00:00,31.25,99.3976,1800,1800,15,15,15,15,0.29,28.37,76.65,4.2,44.14,3.99,27.74,48.67
2023-03-06 01:30:00,31.07,99.3975,1800,1800,15,15,15,15,0.29,5.71,76.65,4.2,44.14,3.99,27.74,48.67
2023-03-06 02:00:00,31.37,99.3974,1800,1800,15,15,15,15,0.28,5.68,76.65,4.2,44.13,3.99,27.74,48.68
2023-03-06 02:30:00,31.22,99.3973,1800,1800,15,15,15,15,0.24,5.61,76.65,4.2,44.13,3.99,27.74,48.75
2023-03-06 03:00:00,31.52,99.3972,1800,1800,15,15,15,15,0.25,29.57,76.65,4.2,44.13,3.99,27.74,48.76
2023-03-06 03:30:00,31.26,99.3971,1800,1800,15,15,15,15,0.18,5.76,76.65,4.2,44.14,3.99,27.74,48.76
2023-03-06 04:00:00,31.34,99.397,1800,1800,15,15,15,15,0.16,5.65,76.65,4.2,44.14,3.99,27.74,48.74
2023-03-06 04:30:00,31.22,99.3968,1800,1800,15,15,15,15,0.2,5.59,76.65,4.2,44.14,3.99,27.74,48.72
2023-03-06 05:00:00,32.17,99.3967,1800,1800,15,15,15,15,1.13,28.85,76.65,4.15,44.14,4.04,27.74,49.31
2023-03-06 05:30:00,31.33,99.3966,1800,1800,15,15,15,15,0.26,5.55,76.65,4.12,44.14,4.07,27.74,49.73
2023-03-06 06:00:00,31.23,99.3965,1800,1800,15,15,15,15,0.26,5.47,76.65,4.13,44.13,4.06,27.74,49.61
2023-03-06 06:30:00,30.9,99.3964,1800,1800,15,15,15,15,0.27,5.69,76.65,4.13,44.13,4.05,27.74,49.51
2023-03-06 07:00:00,31.38,99.3963,1800,1800,15,15,15,15,16.19,28.63,76.65,4.14,44.14,4.05,27.74,49.46
2023-03-06 07:30:00,31.36,99.3962,1800,1800,15,15,15,15,0.25,5.87,76.64,4.14,44.15,4.04,27.75,49.39
2023-03-06 08:00:00,31.36,99.3961,1800,1800,15,15,15,15,0.27,5.53,76.64,4.15,44.14,4.04,27.74,49.32
2023-03-06 08:30:00,31.39,99.396,1800,1800,15,15,15,15,0.1,5.59,76.65,4.19,44.14,4.0,27.74,48.8
2023-03-06 09:00:00,31.46,99.3959,1800,1800,15,15,15,15,0.12,28.4,76.64,4.19,44.14,3.99,27.74,48.78
2023-03-06 09:30:00,31.49,99.3958,1800,1800,15,15,15,15,0.33,5.69,76.64,4.19,44.14,3.99,27.74,48.78
2023-03-06 10:00:00,31.47,99.3957,1800,1800,15,15,15,15,0.29,5.62,76.64,4.2,44.14,3.99,27.74,48.77
2023-03-06 10:30:00,31.61,99.3956,1800,1800,15,15,15,15,0.23,5.48,76.64,4.2,44.15,3.99,27.75,48.75
2023-03-06 11:00:00,31.57,99.3955,1800,1800,15,15,15,15,0.29,30.62,76.64,4.19,44.15,4.0,27.75,48.81
2023-03-06 11:30:00,31.21,99.3954,1800,1800,15,15,15,15,0.2,5.71,76.63,4.19,44.15,4.0,27.75,48.81
2023-03-06 12:00:00,31.82,99.3952,1800,1800,15,15,15,15,0.21,5.55,76.63,4.19,44.15,4.0,27.75,48.82
2023-03-06 12:30:00,31.68,99.3951,1800,1800,15,15,15,15,0.14,5.32,76.64,4.19,44.15,4.0,27.75,48.83
2023-03-06 13:00:00,31.83,99.395,1800,1800,15,15,15,15,0.07,27.19,76.64,4.19,44.14,4.0,27.74,48.81
2023-03-06 13:30:00,31.73,99.3949,1800,1800,15,15,15,15,0.17,5.49,76.64,4.19,44.15,4.0,27.75,48.81
2023-03-06 14:00:00,31.77,99.3948,1800,1800,15,15,15,15,0.23,5.33,76.64,4.19,44.15,4.0,27.75,48.8
2023-03-06 14:30:00,31.36,99.3947,1800,1800,15,15,15,15,0.23,5.23,76.64,4.19,44.15,4.0,27.75,48.8
2023-03-06 15:00:00,31.94,99.3946,1800,1800,15,15,15,15,0.29,31.25,76.64,4.19,44.15,3.99,27.75,48.78
2023-03-06 15:30:00,31.17,99.3945,1800,1800,15,15,15,15,0.25,5.2,76.64,4.19,44.15,4.0,27.75,48.81
2023-03-06 16:00:00,31.37,99.3944,1800,1800,15,15,15,15,0.17,5.33,76.64,4.19,44.15,4.0,27.75,48.86
2023-03-06 16:30:00,31.27,99.3943,1800,1800,15,15,15,15,0.18,5.62,76.64,4.19,44.15,4.0,27.75,48.9
2023-03-06 17:00:00,31.51,99.3942,1795,1795,15,15,15,15,0.23,28.71,76.64,4.18,44.14,4.01,27.74,48.91
2023-03-06 17:30:00,30.95,99.3941,1800,1800,15,15,15,15,0.25,5.25,76.64,4.18,44.15,4.01,27.75,48.91
2023-03-06 18:00:00,31.21,99.394,1800,1800,15,15,15,15,0.29,5.43,76.64,4.19,44.15,4.0,27.75,48.85
2023-03-06 18:30:00,31.35,99.3939,1800,1800,15,15,15,15,0.28,5.28,76.64,4.19,44.15,3.99,27.75,48.78
2023-03-06 19:00:00,31.36,99.3938,1800,1800,15,15,15,15,0.25,27.42,76.64,4.19,44.15,3.99,27.75,48.78
2023-03-06 19:30:00,31.18,99.3936,1800,1800,15,15,15,15,0.25,5.17,76.63,4.19,44.15,4.0,27.75,48.79
2023-03-06 20:00:00,31.47,99.3935,1800,1800,15,15,15,15,0.29,5.58,76.63,4.19,44.15,4.0,27.75,48.8
2023-03-06 20:30:00,31.33,99.3934,1800,1800,15,15,15,15,0.04,5.74,76.64,4.19,44.15,4.0,27.75,48.81
2023-03-06 21:00:00,31.51,99.3933,1800,1800,15,15,15,15,0.19,28.23,76.64,4.19,44.15,4.0,27.75,48.79
2023-03-06 21:30:00,31.07,99.3932,1800,1800,15,15,15,15,0.28,5.98,76.63,4.2,44.15,3.99,27.75,48.74
2023-03-06 22:00:00,31.26,99.3931,1800,1800,15,15,15,15,0.22,5.25,76.63,4.2,44.15,3.99,27.75,48.72
2023-03-06 22:30:00,31.46,99.393,1800,1800,15,15,15,15,0.2,5.86,76.63,4.2,44.15,3.99,27.75,48.68
2023-03-06 23:00:00,31.59,99.3929,1800,1800,15,15,15,15,0.24,27.51,76.63,4.2,44.15,3.99,27.75,48.71
2023-03-06 23:30:00,31.41,99.3928,1800,1800,15,15,15,15,0.19,5.67,76.63,4.2,44.15,3.99,27.75,48.71
2023-03-07 00:00:00,31.08,99.3927,1800,1800,15,15,15,15,0.31,5.58,76.63,4.2,44.15,3.99,27.75,48.72
2023-03-07 00:30:00,30.89,99.3926,1800,1800,15,15,15,15,0.03,5.37,76.63,4.2,44.15,3.99,27.75,48.71
2023-03-07 01:00:00,30.49,99.3925,1800,1800,15,15,15,15,0.17,26.76,76.63,4.2,44.15,3.99,27.75,48.72
2023-03-07 01:30:00,30.43,99.3924,1800,1800,15,15,15,15,0.3,5.73,76.63,4.2,44.16,3.99,27.75,48.71
2023-03-07 02:00:00,30.5,99.3923,1800,1800,15,15,15,15,0.22,5.69,76.63,4.2,44.16,3.99,27.75,48.68
2023-03-07 02:30:00,30.23,99.3922,1800,1800,15,15,15,15,0.2,5.76,76.64,4.2,44.15,3.99,27.75,48.66
2023-03-07 03:00:00,29.82,99.392,1800,1800,15,15,15,15,0.26,27.96,76.64,4.2,44.15,3.98,27.75,48.66
2023-03-07 03:30:00,29.77,99.3919,1800,1800,15,15,15,15,0.27,5.64,76.63,4.2,44.15,3.99,27.75,48.76
2023-03-07 04:00:00,29.83,99.3918,1800,1800,15,15,15,15,0.03,5.68,76.63,4.2,44.15,3.99,27.75,48.71
2023-03-07 04:30:00,29.57,99.3917,1800,1800,15,15,15,15,0.12,5.45,76.64,4.2,44.15,3.99,27.75,48.75
2023-03-07 05:00:00,30.74,99.3916,1800,1800,15,15,15,15,0.51,28.44,76.63,4.15,44.15,4.04,27.75,49.37
2023-03-07 05:30:00,29.79,99.3915,1800,1800,15,15,15,15,0.21,5.43,76.63,4.12,44.16,4.07,27.75,49.69
2023-03-07 06:00:00,29.94,99.3914,1800,1800,15,15,15,15,0.2,5.6,76.63,4.13,44.16,4.06,27.75,49.62
2023-03-07 06:30:00,29.85,99.3913,1800,1800,15,15,15,15,0.2,5.39,76.63,4.13,44.16,4.06,27.75,49.58
2023-03-07 07:00:00,29.87,99.3912,1800,1800,15,15,15,15,0.26,27.02,76.63,4.13,44.15,4.06,27.75,49.53
2023-03-07 07:30:00,29.58,99.3911,1800,1800,15,15,15,15,0.14,5.09,76.63,4.14,44.15,4.05,27.75,49.5
2023-03-07 08:00:00,29.67,99.391,1800,1800,15,15,15,15,0.05,4.93,76.63,4.15,44.15,4.04,27.75,49.35
2023-03-07 08:30:00,29.75,99.3909,1800,1800,15,15,15,15,0.27,4.98,76.63,4.15,44.16,4.04,27.75,49.34
2023-03-07 09:00:00,29.79,99.3908,1800,1800,15,15,15,15,0.24,25.17,76.63,4.14,44.16,4.05,27.75,49.41
2023-03-07 09:30:00,29.77,99.3907,1800,1800,15,15,15,15,0.2,5.3,76.62,4.14,44.16,4.05,27.75,49.41
2023-03-07 10:00:00,29.61,99.3906,1800,1800,15,15,15,15,0.19,5.21,76.62,4.15,44.16,4.04,27.76,49.38
2023-03-07 10:30:00,29.44,99.3904,1800,1800,15,15,15,15,0.21,5.1,76.62,4.15,44.16,4.04,27.75,49.35
2023-03-07 11:00:00,29.24,99.3903,1800,1800,15,15,15,15,0.25,25.77,76.62,4.15,44.16,4.04,27.76,49.3
2023-03-07 11:30:00,29.63,99.3902,1800,1800,15,15,15,15,0.08,5.99,76.62,4.15,44.17,4.04,27.76,49.28
2023-03-07 12:00:00,29.7,99.3901,1800,1800,15,15,15,15,0.11,5.67,76.62,4.16,44.17,4.03,27.76,49.22
2023-03-07 12:30:00,29.47,99.39,1800,1800,15,15,15,15,0.17,5.14,76.62,4.16,44.16,4.03,27.76,49.2
2023-03-07 13:00:00,29.49,99.3899,1800,1800,15,15,15,15,0.21,26.88,76.62,4.16,44.17,4.03,27.76,49.21
2023-03-07 13:30:00,29.93,99.3898,1800,1800,15,15,15,15,0.2,5.44,76.62,4.16,44.17,4.03,27.76,49.21
2023-03-07 14:00:00,29.44,99.3897,1800,1800,15,15,15,15,0.2,5.52,76.62,4.16,44.17,4.03,27.76,49.19
2023-03-07 14:30:00,29.46,99.3896,1800,1800,15,15,15,15,0.19,5.63,76.62,4.16,44.16,4.03,27.76,49.17
2023-03-07 15:00:00,29.23,99.3895,1800,1800,15,15,15,15,0.24,28.42,76.62,4.17,44.17,4.02,27.76,49.13
2023-03-07 15:30:00,29.27,99.3894,1800,1800,15,15,15,15,2.0,7.59,76.62,4.18,44.17,4.01,27.76,48.94
2023-03-07 16:00:00,29.3,99.3893,1800,1800,15,15,15,15,0.7,8.03,76.61,4.19,44.17,4.0,27.76,48.84
2023-03-07 16:30:00,31.08,99.3892,1800,1800,15,15,15,15,107.56,55.59,76.58,4.18,44.21,4.0,27.78,48.9
2023-03-07 17:00:00,29.26,99.3891,1800,1800,15,15,15,15,1.01,28.95,76.53,4.19,44.25,4.0,27.81,48.8
2023-03-07 17:30:00,29.07,99.389,1800,1800,15,15,15,15,0.81,5.67,76.53,4.18,44.25,4.01,27.81,48.91
2023-03-07 18:00:00,29.18,99.3888,1800,1800,15,15,15,15,0.36,5.41,76.53,4.19,44.25,4.0,27.81,48.83
2023-03-07 18:30:00,29.01,99.3887,1800,1800,15,15,15,15,0.41,5.25,76.54,4.19,44.25,3.99,27.81,48.78
2023-03-07 19:00:00,29.15,99.3886,1800,1800,15,15,15,15,5.98,28.79,76.54,4.23,44.25,3.96,27.81,48.35
2023-03-07 19:30:00,28.59,99.3885,1800,1800,15,15,15,15,0.61,5.93,76.54,4.19,44.24,4.0,27.81,48.88
2023-03-07 20:00:00,29.06,99.3884,1800,1800,15,15,15,15,0.6,6.26,76.54,4.17,44.24,4.02,27.81,49.09
2023-03-07 20:30:00,29.09,99.3883,1800,1800,15,15,15,15,0.65,5.89,76.55,4.16,44.24,4.03,27.8,49.17
2023-03-07 21:00:00,28.9,99.3882,1800,1800,15,15,15,15,0.39,29.28,76.55,4.16,44.24,4.03,27.8,49.17
2023-03-07 21:30:00,28.67,99.3881,1800,1800,15,15,15,15,0.58,6.0,76.55,4.16,44.24,4.03,27.8,49.17
2023-03-07 22:00:00,28.48,99.388,1800,1800,15,15,15,15,0.45,5.95,76.55,4.16,44.23,4.03,27.8,49.17
2023-03-07 22:30:00,28.47,99.3879,1800,1800,15,15,15,15,0.39,6.03,76.55,4.16,44.23,4.02,27.8,49.14
2023-03-07 23:00:00,28.13,99.3878,1800,1800,15,15,15,15,0.25,28.51,76.55,4.2,44.23,3.99,27.8,48.74
2023-03-07 23:30:00,27.86,99.3877,1800,1800,15,15,15,15,0.21,5.64,76.55,4.21,44.23,3.98,27.8,48.61
2023-03-08 00:00:00,28.13,99.3876,1800,1800,15,15,15,15,0.28,5.92,76.56,4.21,44.23,3.98,27.8,48.6
2023-03-08 00:30:00,28.79,99.3875,1800,1800,15,15,15,15,0.18,5.83,76.56,4.21,44.22,3.98,27.79,48.59
2023-03-08 01:00:00,28.98,99.3874,1800,1800,15,15,15,15,16.44,28.73,76.57,4.21,44.22,3.98,27.79,48.61
2023-03-08 01:30:00,28.86,99.3873,1800,1800,15,15,15,15,0.42,5.66,76.57,4.21,44.22,3.98,27.79,48.55
2023-03-08 02:00:00,32.01,99.3871,1800,1800,15,15,15,15,5.63,13.31,76.57,4.06,44.22,4.12,27.79,50.37
2023-03-08 02:30:00,30.68,99.387,1800,1800,15,15,15,15,1.56,10.66,76.58,3.97,44.2,4.22,27.78,51.56
2023-03-08 03:00:00,31.12,99.3869,1800,1800,15,15,15,15,2.07,35.22,76.59,3.95,44.19,4.24,27.77,51.74
2023-03-08 03:30:00,32.02,99.3868,1800,1800,15,15,15,15,0.94,10.19,76.59,3.96,44.19,4.23,27.77,51.68
2023-03-08 04:00:00,31.49,99.3867,1800,1800,15,15,15,15,1.26,9.66,76.59,3.94,44.19,4.25,27.77,51.87
2023-03-08 04:30:00,31.52,99.3866,1800,1800,15,15,15,15,1.79,11.86,76.61,3.94,44.18,4.25,27.77,51.94
2023-03-08 05:00:00,33.25,99.3865,1800,1800,15,15,15,15,10.58,38.87,76.61,3.81,44.17,4.38,27.76,53.5
2023-03-08 05:30:00,31.35,99.3864,1800,1800,15,15,15,15,2.23,11.82,76.6,3.69,44.19,4.5,27.77,54.93
2023-03-08 06:00:00,31.31,99.3863,1800,1800,15,15,15,15,2.44,11.83,76.6,3.69,44.19,4.49,27.77,54.89
2023-03-08 06:30:00,31.35,99.3862,1800,1800,15,15,15,15,1.89,12.52,76.61,3.7,44.17,4.49,27.76,54.86
2023-03-08 07:00:00,31.09,99.3861,1800,1800,15,15,15,15,1.4,36.71,76.61,3.71,44.17,4.48,27.76,54.73
2023-03-08 07:30:00,30.15,99.386,1800,1800,15,15,15,15,0.17,7.1,76.59,3.71,44.2,4.48,27.78,54.72
2023-03-08 08:00:00,31.17,99.3859,1800,1800,15,15,15,15,1.21,9.96,76.59,3.7,44.19,4.49,27.77,54.8
2023-03-08 08:30:00,31.58,99.3858,1800,1800,15,15,15,15,1.92,11.61,76.6,3.7,44.18,4.49,27.77,54.77
2023-03-08 09:00:00,31.63,99.3857,1800,1800,15,15,15,15,1.33,37.69,76.6,3.7,44.18,4.49,27.77,54.79
2023-03-08 09:30:00,31.65,99.3855,1795,1795,15,15,15,15,1.52,11.78,76.6,3.7,44.19,4.49,27.77,54.78
2023-03-08 10:00:00,31.42,99.3854,1800,1800,15,15,15,15,1.54,11.09,76.6,3.7,44.19,4.48,27.77,54.76
2023-03-08 10:30:00,31.05,99.3853,1800,1800,15,15,15,15,0.94,9.46,76.6,3.7,44.18,4.49,27.77,54.81
2023-03-08 11:00:00,31.55,99.3852,1800,1800,15,15,15,15,1.67,39.21,76.6,3.7,44.19,4.49,27.77,54.78
2023-03-08 11:30:00,31.21,99.3851,1800,1800,15,15,15,15,1.16,9.62,76.58,3.69,44.21,4.5,27.78,54.93
2023-03-08 12:00:00,31.58,99.385,1800,1800,15,15,15,15,0.9,10.08,76.58,3.74,44.21,4.45,27.78,54.34
2023-03-08 12:30:00,32.18,99.3849,1800,1800,15,15,15,15,1.41,13.57,76.59,3.73,44.19,4.46,27.78,54.48
2023-03-08 13:00:00,31.9,99.3848,1800,1800,15,15,15,15,1.07,33.79,76.59,3.73,44.19,4.46,27.78,54.41
2023-03-08 13:30:00,32.86,99.3847,1800,1800,15,15,15,15,1.01,12.07,76.58,3.71,44.2,4.48,27.78,54.7
2023-03-08 14:00:00,32.39,99.3846,1800,1800,15,15,15,15,1.03,10.23,76.58,3.7,44.2,4.49,27.78,54.82
2023-03-08 14:30:00,32.5,99.3845,1800,1800,15,15,15,15,3.99,12.55,76.59,3.68,44.2,4.51,27.78,55.02
2023-03-08 15:00:00,33.15,99.3844,1800,1800,15,15,15,15,2.36,43.9,76.55,3.68,44.23,4.51,27.8,55.04
2023-03-08 15:30:00,31.54,99.3843,1800,1800,15,15,15,15,1.09,12.65,76.53,3.68,44.26,4.51,27.81,55.08
2023-03-08 16:00:00,31.57,99.3842,1800,1800,15,15,15,15,1.24,10.01,76.53,3.68,44.26,4.51,27.81,55.07
2023-03-08 16:30:00,32.6,99.3841,1800,1800,15,15,15,15,1.49,13.81,76.54,3.67,44.24,4.52,27.81,55.2
2023-03-08 17:00:00,32.67,99.3839,1800,1800,15,15,15,15,1.4,35.25,76.54,3.67,44.24,4.52,27.8,55.16
2023-03-08 17:30:00,31.41,99.3838,1800,1800,15,15,15,15,0.85,11.26,76.53,3.67,44.25,4.52,27.81,55.22
2023-03-08 18:00:00,32.81,99.3837,1800,1800,15,15,15,15,1.67,15.7,76.53,3.67,44.25,4.52,27.81,55.16
2023-03-08 18:30:00,32.81,99.3836,1800,1800,15,15,15,15,2.08,16.57,76.55,3.66,44.23,4.53,27.8,55.26
2023-03-08 19:00:00,31.5,99.3835,1800,1800,15,15,15,15,1.56,37.0,76.55,3.66,44.23,4.53,27.8,55.3
2023-03-08 19:30:00,31.4,99.3834,1800,1800,15,15,15,15,0.83,11.62,76.53,3.67,44.26,4.52,27.81,55.2
2023-03-08 20:00:00,31.76,99.3833,1800,1800,15,15,15,15,0.8,11.22,76.53,3.66,44.26,4.53,27.81,55.3
2023-03-08 20:30:00,32.12,99.3832,1800,1800,15,15,15,15,1.51,11.0,76.54,3.65,44.25,4.54,27.81,55.47
2023-03-08 21:00:00,31.54,99.3831,1800,1800,15,15,15,15,0.79,32.98,76.54,3.65,44.25,4.54,27.81,55.46
2023-03-08 21:30:00,33.54,99.383,1800,1800,15,15,15,15,1.51,16.21,76.52,3.52,44.26,4.67,27.82,57.07
2023-03-08 22:00:00,32.19,99.3829,1800,1800,15,15,15,15,1.15,12.1,76.52,3.41,44.26,4.78,27.82,58.38
2023-03-08 22:30:00,31.7,99.3828,1800,1800,15,15,15,15,0.68,12.74,76.53,3.42,44.25,4.77,27.81,58.2
2023-03-08 23:00:00,32.52,99.3827,1800,1800,15,15,15,15,0.98,41.78,76.53,3.42,44.25,4.77,27.81,58.23
2023-03-08 23:30:00,32.83,99.3826,1800,1800,15,15,15,15,1.21,12.48,76.51,3.43,44.28,4.76,27.83,58.17
2023-03-09 00:00:00,31.87,99.3825,1800,1800,15,15,15,15,1.37,12.45,76.51,3.43,44.27,4.76,27.82,58.14
2023-03-09 00:30:00,30.1,99.3823,1800,1800,15,15,15,15,0.5,9.41,76.52,3.43,44.26,4.76,27.82,58.13
2023-03-09 01:00:00,31.11,99.3822,1800,1800,15,15,15,15,1.24,38.15,76.52,3.43,44.27,4.76,27.82,58.07
2023-03-09 01:30:00,30.4,99.3821,1800,1800,15,15,15,15,1.9,17.31,76.5,3.41,44.29,4.78,27.83,58.41
2023-03-09 02:00:00,32.51,99.382,1800,1800,15,15,15,15,3.43,53.84,76.51,3.32,44.27,4.87,27.82,59.49
2023-03-09 02:30:00,31.86,99.3819,1800,1800,15,15,15,15,1.02,56.32,76.55,3.3,44.24,4.89,27.8,59.71
2023-03-09 03:00:00,32.81,99.3818,1800,1800,15,15,15,15,1.39,85.07,76.53,3.3,44.25,4.89,27.81,59.72
2023-03-09 03:30:00,31.67,99.3817,1800,1800,15,15,15,15,1.13,52.84,76.47,3.29,44.31,4.9,27.85,59.83
2023-03-09 04:00:00,32.11,99.3816,1800,1800,15,15,15,15,1.01,58.88,76.49,3.3,44.3,4.89,27.84,59.74
2023-03-09 04:30:00,30.7,99.3815,1800,1800,15,15,15,15,0.47,50.72,76.52,3.29,44.26,4.9,27.82,59.85
2023-03-09 05:00:00,34.35,99.3814,1800,1800,15,15,15,15,10.74,86.33,76.52,3.52,44.27,4.67,27.82,57.05
2023-03-09 05:30:00,32.1,99.3813,1800,1800,15,15,15,15,1.55,55.14,76.46,3.61,44.32,4.58,27.85,55.96
2023-03-09 06:00:00,31.94,99.3812,1800,1800,15,15,15,15,1.71,55.28,76.47,3.6,44.31,4.59,27.85,56.08
2023-03-09 06:30:00,30.43,99.3811,1800,1800,15,15,15,15,0.93,42.92,76.51,3.6,44.28,4.59,27.83,56.04
2023-03-09 07:00:00,31.32,99.381,1800,1800,15,15,15,15,1.56,75.82,76.51,3.6,44.28,4.59,27.83,56.09
2023-03-09 07:30:00,30.88,99.3809,1800,1800,15,15,15,15,0.64,52.12,76.46,3.61,44.32,4.58,27.86,55.95
2023-03-09 08:00:00,31.55,99.3807,1800,1800,15,15,15,15,1.13,48.32,76.47,3.6,44.31,4.59,27.85,55.99
2023-03-09 08:30:00,31.69,99.3806,1800,1800,15,15,15,15,0.83,46.88,76.51,3.61,44.27,4.58,27.82,55.95
2023-03-09 09:00:00,31.82,99.3805,1800,1800,15,15,15,15,0.77,69.0,76.51,3.61,44.27,4.58,27.83,55.93
2023-03-09 09:30:00,32.42,99.3804,1800,1800,15,15,15,15,1.43,48.43,76.46,3.61,44.32,4.58,27.86,55.95
2023-03-09 10:00:00,32.37,99.3803,1800,1800,15,15,15,15,1.27,45.71,76.47,3.6,44.32,4.59,27.85,56.01
2023-03-09 10:30:00,31.45,99.3802,1800,1800,15,15,15,15,0.41,46.86,76.5,3.61,44.29,4.58,27.83,55.94
2023-03-09 11:00:00,32.65,99.3801,1800,1800,15,15,15,15,1.52,75.24,76.49,3.6,44.29,4.59,27.84,56.09
2023-03-09 11:30:00,31.76,99.38,1800,1800,15,15,15,15,0.54,42.4,76.45,3.6,44.34,4.59,27.87,56.06
